0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
4,0,0,0,1,3,0,1,0,0,6,0,0,1,0,6,0,1,0,0,2,0,0,0,1,12,0,1,0,0,8,0,0,1,0,0.367,0.004
13,1,0,0,0,13,0,1,0,0,11,1,0,0,0,2,0,1,0,0,14,0,0,1,0,12,0,0,0,1,4,1,0,0,0,0.816,0.7665
10,0,0,0,1,5,0,0,1,0,13,0,0,1,0,2,0,0,0,1,10,1,0,0,0,6,0,1,0,0,4,0,0,1,0,0.4455,0.736
3,1,0,0,0,7,0,0,0,1,8,0,0,1,0,4,1,0,0,0,7,0,0,1,0,5,0,1,0,0,3,0,0,1,0,0.359,0.7325
7,1,0,0,0,9,0,1,0,0,6,1,0,0,0,9,0,0,1,0,3,1,0,0,0,4,0,1,0,0,12,0,1,0,0,0.4705,0.7115
14,0,0,0,1,2,0,1,0,0,6,1,0,0,0,2,0,0,1,0,6,0,0,1,0,4,0,1,0,0,9,0,1,0,0,0.5685,0.613
7,0,1,0,0,2,0,0,1,0,6,0,0,0,1,3,0,1,0,0,3,0,0,1,0,12,1,0,0,0,9,1,0,0,0,0.3335,0.0475
14,0,1,0,0,6,0,0,1,0,5,0,0,0,1,8,0,0,0,1,6,0,0,0,1,9,0,0,0,1,11,0,0,0,1,0.5815,0.3895
9,0,0,1,0,14,0,1,0,0,13,0,1,0,0,2,0,0,0,1,11,0,1,0,0,3,0,0,0,1,4,0,1,0,0,0.5955,0.338
5,1,0,0,0,8,0,0,0,1,6,0,0,1,0,4,0,0,0,1,5,0,0,0,1,8,0,0,1,0,5,0,0,1,0,0.4265,0.994
12,0,0,1,0,3,0,1,0,0,3,0,0,0,1,4,0,0,0,1,6,0,0,0,1,8,0,0,1,0,5,0,0,0,1,0.461,0.14
10,0,1,0,0,13,1,0,0,0,4,1,0,0,0,12,0,0,1,0,14,1,0,0,0,4,0,1,0,0,12,1,0,0,0,0.6135,0.323
6,0,1,0,0,13,1,0,0,0,4,0,0,1,0,12,0,1,0,0,10,0,0,1,0,5,1,0,0,0,11,0,0,0,1,0.5475,0.2295
2,1,0,0,0,11,0,1,0,0,13,0,0,0,1,6,1,0,0,0,5,0,1,0,0,4,0,0,0,1,6,0,0,0,1,0.467,0.199
9,1,0,0,0,6,1,0,0,0,8,1,0,0,0,3,0,0,0,1,9,0,0,1,0,4,0,0,0,1,3,0,0,1,0,0.467,0.8125
14,1,0,0,0,2,1,0,0,0,4,0,0,0,1,10,0,0,0,1,5,1,0,0,0,10,1,0,0,0,5,0,0,1,0,0.554,0.7315
2,0,1,0,0,12,0,0,0,1,2,0,0,0,1,7,0,1,0,0,3,0,0,1,0,5,0,0,1,0,13,0,1,0,0,0.4665,0.461
11,1,0,0,0,4,0,1,0,0,5,0,0,1,0,6,0,0,1,0,8,0,1,0,0,12,0,0,1,0,11,0,0,1,0,0.438,0.4075
10,1,0,0,0,5,0,0,0,1,4,0,0,0,1,7,1,0,0,0,6,0,0,0,1,14,0,0,0,1,2,0,0,0,1,0.448,0.708
9,1,0,0,0,5,0,1,0,0,4,0,1,0,0,11,0,0,0,1,7,0,0,0,1,6,1,0,0,0,6,0,0,0,1,0.406,0.0725
12,1,0,0,0,8,0,0,0,1,4,0,0,1,0,5,0,0,0,1,8,0,0,1,0,10,0,0,0,1,4,0,0,0,1,0.5495,0.662
4,0,0,0,1,3,1,0,0,0,3,0,0,0,1,9,0,0,0,1,10,0,1,0,0,2,0,0,0,1,12,0,0,1,0,0.3495,0.4725
12,0,0,0,1,14,0,0,1,0,6,0,0,0,1,2,0,1,0,0,10,0,0,1,0,3,1,0,0,0,2,1,0,0,0,0.6525,0.4695
6,0,0,1,0,4,0,0,0,1,2,1,0,0,0,4,0,1,0,0,3,0,0,1,0,4,1,0,0,0,2,0,0,0,1,0.385,0.977
6,0,0,0,1,12,0,0,1,0,9,0,0,1,0,12,0,1,0,0,6,1,0,0,0,7,0,0,0,1,11,1,0,0,0,0.5175,0.9205
8,0,0,1,0,4,0,0,0,1,13,0,0,0,1,8,0,1,0,0,5,0,0,1,0,14,0,0,0,1,11,0,0,1,0,0.3925,0.57
10,0,0,1,0,4,0,1,0,0,14,0,0,0,1,14,1,0,0,0,12,0,0,1,0,11,0,1,0,0,4,0,0,0,1,0.4575,0.6265
4,0,0,1,0,5,0,0,0,1,7,0,0,1,0,6,0,1,0,0,13,1,0,0,0,10,0,1,0,0,6,1,0,0,0,0.409,0.0355
4,1,0,0,0,11,0,1,0,0,8,0,0,0,1,5,0,0,0,1,9,1,0,0,0,3,0,1,0,0,14,0,0,0,1,0.4785,0.121
14,1,0,0,0,4,0,1,0,0,2,1,0,0,0,13,0,0,0,1,2,0,1,0,0,13,0,0,1,0,4,0,0,1,0,0.5565,0.753
11,0,0,1,0,2,1,0,0,0,4,0,0,1,0,10,0,1,0,0,11,0,1,0,0,13,0,0,0,1,7,0,0,1,0,0.4355,0.7205
7,0,0,1,0,9,0,0,0,1,11,0,0,0,1,14,0,0,0,1,6,0,1,0,0,11,0,1,0,0,9,0,0,1,0,0.4575,0.735
2,0,0,1,0,7,0,0,0,1,9,0,0,1,0,12,1,0,0,0,13,0,0,1,0,5,0,0,1,0,13,0,0,0,1,0.3275,0.09
12,1,0,0,0,6,0,0,1,0,8,0,0,1,0,2,0,0,1,0,5,0,0,0,1,4,0,0,0,1,6,1,0,0,0,0.519,0.458
9,0,0,1,0,5,0,0,1,0,3,0,0,1,0,10,0,0,1,0,12,1,0,0,0,7,0,1,0,0,11,1,0,0,0,0.459,0.167
3,0,1,0,0,6,0,0,1,0,5,0,1,0,0,7,0,0,1,0,2,1,0,0,0,13,0,0,1,0,3,1,0,0,0,0.3635,0.494
7,1,0,0,0,13,0,0,0,1,9,0,1,0,0,4,1,0,0,0,7,0,1,0,0,8,0,1,0,0,5,1,0,0,0,0.537,0.4655
8,0,0,1,0,13,1,0,0,0,8,0,0,0,1,4,0,1,0,0,2,0,1,0,0,4,1,0,0,0,10,0,1,0,0,0.5805,0.6885
4,0,0,1,0,5,0,0,0,1,6,0,1,0,0,8,1,0,0,0,10,0,1,0,0,14,0,1,0,0,2,0,1,0,0,0.394,0.0095
14,0,0,1,0,7,1,0,0,0,13,1,0,0,0,3,0,1,0,0,8,0,0,0,1,2,0,0,1,0,11,0,1,0,0,0.5695,0.358
11,0,1,0,0,2,0,0,0,1,9,0,1,0,0,7,0,0,0,1,2,1,0,0,0,12,0,1,0,0,6,0,0,0,1,0.4325,0.4255
11,0,1,0,0,13,0,0,1,0,9,0,0,0,1,12,0,0,0,1,4,0,0,1,0,14,0,1,0,0,9,0,0,1,0,0.604,0.4885
7,0,0,1,0,2,0,0,1,0,12,0,0,1,0,8,1,0,0,0,5,1,0,0,0,4,0,0,1,0,12,0,1,0,0,0.3895,0.055
13,1,0,0,0,10,0,0,0,1,14,0,0,0,1,11,0,0,0,1,8,0,1,0,0,3,0,0,0,1,11,1,0,0,0,0.5835,0.469
5,0,1,0,0,3,0,1,0,0,9,0,0,0,1,3,0,0,1,0,12,0,1,0,0,14,0,0,1,0,10,0,1,0,0,0.388,0.4315
13,0,0,1,0,5,0,1,0,0,4,1,0,0,0,7,1,0,0,0,10,1,0,0,0,9,0,0,0,1,8,1,0,0,0,0.5305,0.048
13,0,1,0,0,8,1,0,0,0,13,1,0,0,0,6,0,0,0,1,11,1,0,0,0,14,0,0,1,0,10,0,0,1,0,0.551,0.631
7,0,0,1,0,14,0,0,0,1,7,0,1,0,0,9,0,1,0,0,10,0,0,0,1,7,1,0,0,0,11,0,0,1,0,0.5895,0.807
3,0,1,0,0,6,0,0,0,1,6,0,0,1,0,11,0,0,0,1,2,0,1,0,0,5,0,1,0,0,13,0,1,0,0,0.374,0.5985
14,0,0,1,0,10,1,0,0,0,13,1,0,0,0,3,0,1,0,0,4,1,0,0,0,10,0,0,1,0,12,0,1,0,0,0.654,0.655
12,0,0,1,0,11,0,1,0,0,8,0,0,0,1,11,1,0,0,0,2,1,0,0,0,4,0,1,0,0,14,0,1,0,0,0.5935,0.7835
2,0,0,1,0,2,1,0,0,0,8,0,0,1,0,13,0,1,0,0,14,1,0,0,0,13,0,0,0,1,5,1,0,0,0,0.508,0.528
8,0,1,0,0,13,1,0,0,0,14,1,0,0,0,11,1,0,0,0,4,0,0,1,0,3,0,1,0,0,3,0,0,1,0,0.549,0.4545
11,0,0,1,0,14,0,0,0,1,12,0,0,0,1,11,0,1,0,0,10,0,1,0,0,7,0,0,0,1,5,1,0,0,0,0.638,0.7715
12,0,1,0,0,12,0,0,0,1,3,0,0,0,1,4,0,0,1,0,14,0,0,0,1,4,0,1,0,0,7,0,0,1,0,0.805,0.733
9,0,1,0,0,4,1,0,0,0,14,0,0,0,1,13,0,0,0,1,14,0,0,1,0,6,0,0,1,0,9,0,0,1,0,0.395,0.6795
4,0,0,1,0,13,0,0,0,1,4,1,0,0,0,2,0,1,0,0,10,0,0,0,1,5,0,0,1,0,3,0,1,0,0,0.546,0.406
5,0,0,1,0,11,0,0,1,0,2,0,0,1,0,12,1,0,0,0,8,0,0,1,0,9,0,1,0,0,13,0,1,0,0,0.4915,0.248
10,0,1,0,0,2,1,0,0,0,6,0,0,1,0,3,1,0,0,0,6,1,0,0,0,7,0,1,0,0,7,0,0,0,1,0.4005,0.222
5,0,0,0,1,10,0,0,0,1,9,0,1,0,0,7,0,1,0,0,12,0,1,0,0,3,0,0,1,0,13,0,1,0,0,0.509,0.0965
4,0,0,1,0,14,1,0,0,0,11,0,1,0,0,13,0,0,0,1,4,0,1,0,0,3,0,0,0,1,10,0,0,0,1,0.579,0.51
12,0,0,0,1,6,1,0,0,0,10,0,1,0,0,14,0,0,0,1,2,0,0,0,1,6,0,1,0,0,11,0,0,0,1,0.523,0.5565
11,0,1,0,0,6,0,0,0,1,3,1,0,0,0,13,0,1,0,0,4,0,0,1,0,6,0,1,0,0,2,0,0,0,1,0.4745,0.595
8,0,0,0,1,8,1,0,0,0,6,0,0,1,0,8,0,1,0,0,9,1,0,0,0,6,0,1,0,0,4,0,0,0,1,0.687,0.998
2,0,0,1,0,9,0,1,0,0,8,0,0,0,1,9,1,0,0,0,11,0,0,1,0,10,0,0,0,1,8,0,0,1,0,0.3665,0.368
8,1,0,0,0,14,0,1,0,0,10,0,0,1,0,11,0,1,0,0,12,0,0,0,1,5,1,0,0,0,4,1,0,0,0,0.601,0.3525
6,1,0,0,0,14,0,0,0,1,13,1,0,0,0,14,0,1,0,0,13,0,1,0,0,2,0,0,0,1,3,0,0,0,1,0.5755,0.836
11,0,0,0,1,4,0,1,0,0,10,0,0,1,0,10,0,0,0,1,11,0,0,1,0,14,0,1,0,0,2,0,1,0,0,0.472,0.7015
13,1,0,0,0,7,0,0,1,0,4,0,0,0,1,7,0,1,0,0,11,0,1,0,0,12,0,1,0,0,6,1,0,0,0,0.549,0.594
4,0,0,0,1,9,0,1,0,0,7,0,1,0,0,8,1,0,0,0,5,0,1,0,0,5,0,0,0,1,2,0,1,0,0,0.4015,0.0295
10,0,0,1,0,14,0,0,0,1,6,1,0,0,0,10,0,1,0,0,12,0,0,0,1,5,0,0,1,0,6,0,0,0,1,0.6225,0.783
12,0,0,0,1,3,0,1,0,0,6,0,1,0,0,2,1,0,0,0,7,1,0,0,0,5,1,0,0,0,4,1,0,0,0,0.4775,0.4595
4,1,0,0,0,11,1,0,0,0,6,0,0,0,1,5,1,0,0,0,11,0,0,0,1,14,0,1,0,0,10,0,0,0,1,0.5045,0.693
4,0,0,0,1,13,0,0,0,1,14,0,0,0,1,14,0,0,1,0,2,0,0,0,1,7,0,1,0,0,6,0,0,0,1,0.538,0.979
4,1,0,0,0,14,1,0,0,0,2,1,0,0,0,10,0,0,0,1,4,0,0,1,0,8,0,0,0,1,2,0,1,0,0,0.5745,0.626
8,0,0,0,1,13,0,1,0,0,11,0,1,0,0,14,1,0,0,0,4,1,0,0,0,14,0,0,0,1,3,0,0,0,1,0.5705,0.447
7,0,0,1,0,14,1,0,0,0,11,0,1,0,0,11,0,0,1,0,10,1,0,0,0,11,0,0,0,1,2,0,1,0,0,0.6015,0.6005
8,0,0,0,1,11,0,0,1,0,9,1,0,0,0,13,0,0,0,1,2,0,0,1,0,13,0,1,0,0,14,0,0,0,1,0.5195,0.347
11,0,0,0,1,7,0,0,1,0,10,1,0,0,0,14,0,1,0,0,9,0,0,1,0,4,1,0,0,0,7,0,0,0,1,0.4825,0.55
7,0,0,0,1,7,0,1,0,0,14,0,1,0,0,7,1,0,0,0,8,0,0,0,1,13,1,0,0,0,4,0,0,0,1,0.6415,0.977
3,0,0,1,0,2,0,1,0,0,10,1,0,0,0,8,0,1,0,0,12,1,0,0,0,3,1,0,0,0,8,0,0,0,1,0.3305,0.5225
10,0,0,0,1,6,0,0,0,1,11,1,0,0,0,10,0,0,1,0,4,0,1,0,0,4,1,0,0,0,7,0,0,0,1,0.472,0.6785
10,0,1,0,0,5,0,0,0,1,4,0,0,1,0,11,0,0,0,1,13,0,1,0,0,12,0,1,0,0,8,1,0,0,0,0.4265,0.2775
13,1,0,0,0,3,0,1,0,0,14,0,1,0,0,5,0,0,0,1,12,0,1,0,0,7,1,0,0,0,9,1,0,0,0,0.52,0.329
14,1,0,0,0,12,1,0,0,0,13,0,0,0,1,6,0,0,0,1,13,0,1,0,0,3,0,1,0,0,7,0,0,0,1,0.67,0.46
2,0,1,0,0,3,0,0,0,1,6,0,0,0,1,8,0,0,1,0,7,0,0,1,0,2,1,0,0,0,4,0,0,1,0,0.304,0.2865
5,0,0,1,0,9,0,0,1,0,3,1,0,0,0,2,0,0,1,0,3,0,0,0,1,8,0,0,1,0,14,0,0,1,0,0.417,0.948
7,0,0,0,1,12,0,0,0,1,12,0,1,0,0,8,0,0,0,1,13,0,0,1,0,4,1,0,0,0,8,0,1,0,0,0.5425,0.736
2,1,0,0,0,9,0,0,1,0,14,0,0,0,1,9,0,1,0,0,3,0,1,0,0,5,0,0,0,1,11,0,0,1,0,0.374,0.6255
7,0,0,0,1,8,0,0,0,1,9,0,1,0,0,5,0,0,0,1,14,0,1,0,0,9,1,0,0,0,11,0,0,1,0,0.471,0.182
4,1,0,0,0,7,1,0,0,0,9,0,1,0,0,13,1,0,0,0,10,1,0,0,0,13,0,1,0,0,11,0,0,1,0,0.427,0.1535
7,1,0,0,0,13,0,0,0,1,12,0,0,0,1,9,0,1,0,0,11,1,0,0,0,7,0,0,1,0,2,0,1,0,0,0.5715,0.5475
14,0,0,0,1,8,1,0,0,0,3,0,1,0,0,12,1,0,0,0,11,1,0,0,0,6,1,0,0,0,12,0,0,1,0,0.6045,0.4315
13,0,0,1,0,14,0,1,0,0,4,0,1,0,0,6,0,0,0,1,3,0,1,0,0,12,0,1,0,0,5,1,0,0,0,0.666,0.2115
14,0,0,0,1,9,1,0,0,0,3,0,0,0,1,12,1,0,0,0,11,0,0,0,1,12,0,0,0,1,10,0,0,1,0,0.61,0.4055
10,0,0,1,0,10,0,1,0,0,7,0,1,0,0,7,0,0,0,1,4,0,1,0,0,3,0,1,0,0,6,0,0,0,1,0.7165,0.6955
12,0,0,0,1,8,0,0,1,0,7,1,0,0,0,5,0,1,0,0,13,1,0,0,0,5,0,0,1,0,8,0,0,0,1,0.5235,0.6415
7,0,0,0,1,8,0,0,0,1,13,0,1,0,0,5,0,1,0,0,13,0,0,0,1,3,1,0,0,0,3,0,0,1,0,0.4735,0.099
3,0,0,0,1,6,0,0,1,0,10,0,1,0,0,5,0,0,0,1,14,0,1,0,0,11,0,0,1,0,7,0,0,1,0,0.368,0.06
7,0,1,0,0,6,0,0,0,1,11,0,0,1,0,9,0,0,1,0,12,1,0,0,0,2,0,0,1,0,13,0,1,0,0,0.4285,0.1065
6,0,0,1,0,9,0,1,0,0,4,0,1,0,0,14,0,1,0,0,5,0,0,1,0,9,0,0,0,1,10,0,1,0,0,0.4455,0.6275
5,0,0,0,1,4,0,1,0,0,4,0,0,1,0,14,0,0,0,1,6,1,0,0,0,13,0,0,1,0,6,0,0,1,0,0.3505,0.568
4,0,0,0,1,3,0,1,0,0,10,1,0,0,0,10,0,1,0,0,10,0,0,1,0,11,1,0,0,0,11,0,1,0,0,0.348,0.422
7,0,0,1,0,9,0,0,1,0,10,0,0,0,1,11,1,0,0,0,13,0,1,0,0,8,1,0,0,0,4,0,1,0,0,0.4695,0.9745
11,0,0,1,0,13,0,1,0,0,8,0,1,0,0,8,1,0,0,0,9,0,0,1,0,10,0,1,0,0,6,1,0,0,0,0.602,0.2675
14,0,0,0,1,5,0,1,0,0,6,0,0,0,1,5,0,0,1,0,2,1,0,0,0,4,0,0,0,1,3,0,0,0,1,0.565,0.399
7,0,0,1,0,14,1,0,0,0,4,1,0,0,0,6,0,0,1,0,13,0,0,1,0,7,0,0,0,1,3,1,0,0,0,0.5765,0.631
4,0,1,0,0,9,0,1,0,0,3,1,0,0,0,11,0,0,0,1,6,1,0,0,0,7,1,0,0,0,10,0,0,1,0,0.4655,0.0785
7,1,0,0,0,2,0,0,0,1,7,0,0,1,0,9,0,0,1,0,12,0,0,0,1,13,1,0,0,0,11,0,0,0,1,0.334,0.35
12,0,0,1,0,8,0,0,1,0,9,1,0,0,0,14,0,0,0,1,5,1,0,0,0,8,0,0,0,1,5,0,0,1,0,0.568,0.599
14,1,0,0,0,6,0,0,1,0,5,0,1,0,0,11,1,0,0,0,10,0,0,0,1,11,0,0,0,1,8,0,1,0,0,0.569,0.429
3,0,0,0,1,12,0,1,0,0,6,0,0,0,1,7,0,0,0,1,8,0,0,1,0,5,0,0,1,0,4,1,0,0,0,0.4805,0.4125
11,0,1,0,0,2,0,0,1,0,6,1,0,0,0,8,0,0,0,1,14,0,1,0,0,7,1,0,0,0,3,0,0,0,1,0.441,0.09
11,0,0,1,0,14,0,0,0,1,8,0,0,1,0,13,1,0,0,0,2,1,0,0,0,5,1,0,0,0,11,0,0,0,1,0.6365,0.7585
14,1,0,0,0,11,0,0,1,0,3,0,0,1,0,9,0,0,0,1,7,0,0,0,1,11,0,1,0,0,3,0,1,0,0,0.643,0.8525
10,0,1,0,0,2,0,1,0,0,4,0,1,0,0,14,0,1,0,0,7,0,0,1,0,10,0,0,1,0,4,0,0,1,0,0.4425,0.702
5,0,0,0,1,11,0,1,0,0,9,0,1,0,0,2,0,0,1,0,13,0,1,0,0,10,1,0,0,0,14,0,1,0,0,0.4625,0.2525
8,0,0,1,0,12,1,0,0,0,9,0,0,0,1,11,1,0,0,0,2,0,1,0,0,7,1,0,0,0,2,0,0,1,0,0.526,0.232
14,0,0,0,1,5,0,0,0,1,10,0,0,0,1,4,0,1,0,0,4,0,0,1,0,13,0,1,0,0,13,0,0,1,0,0.5975,0.632
6,0,0,0,1,7,0,0,1,0,13,1,0,0,0,7,1,0,0,0,4,0,0,1,0,12,0,1,0,0,12,0,0,0,1,0.418,0.719
5,1,0,0,0,8,0,1,0,0,14,0,0,1,0,11,0,0,1,0,9,0,0,1,0,7,0,0,1,0,4,0,0,0,1,0.422,0.05
12,0,0,0,1,9,1,0,0,0,3,0,0,0,1,2,1,0,0,0,2,0,0,1,0,10,0,1,0,0,4,0,0,0,1,0.5295,0.245
7,1,0,0,0,2,1,0,0,0,12,0,1,0,0,9,0,0,0,1,14,1,0,0,0,4,0,1,0,0,8,0,1,0,0,0.3905,0.0815
10,0,1,0,0,8,1,0,0,0,8,0,0,0,1,8,0,1,0,0,11,0,0,1,0,14,0,0,1,0,13,0,0,0,1,0.5035,0.954
13,1,0,0,0,9,0,1,0,0,6,1,0,0,0,8,1,0,0,0,3,0,0,1,0,2,0,0,1,0,11,0,0,1,0,0.5785,0.241
8,0,0,0,1,3,1,0,0,0,10,0,0,0,1,11,0,0,1,0,4,0,0,0,1,12,0,0,1,0,3,0,0,0,1,0.384,0.3845
3,1,0,0,0,6,0,1,0,0,2,0,0,1,0,13,1,0,0,0,9,0,0,0,1,4,0,1,0,0,11,0,0,1,0,0.344,0.015
2,0,0,1,0,13,0,0,1,0,8,0,1,0,0,7,1,0,0,0,6,0,0,0,1,7,0,1,0,0,9,0,1,0,0,0.5235,0.143
9,0,0,1,0,8,1,0,0,0,5,0,1,0,0,7,0,1,0,0,13,0,1,0,0,9,1,0,0,0,6,0,0,0,1,0.4615,0.883
7,0,0,1,0,2,0,1,0,0,5,0,0,1,0,4,1,0,0,0,4,0,0,1,0,11,0,0,0,1,3,0,1,0,0,0.3175,0.0035
5,0,0,1,0,2,0,0,0,1,6,0,0,1,0,10,0,0,1,0,9,0,0,0,1,6,0,0,0,1,14,1,0,0,0,0.3425,0.095
5,1,0,0,0,4,0,1,0,0,14,0,0,0,1,5,0,0,0,1,8,1,0,0,0,11,0,0,1,0,12,0,0,0,1,0.3645,0.4115
10,0,0,1,0,6,0,1,0,0,3,0,0,0,1,3,0,1,0,0,9,1,0,0,0,4,0,1,0,0,6,0,0,0,1,0.4715,0.689
13,0,0,0,1,5,0,0,0,1,8,0,0,0,1,3,0,0,1,0,12,0,0,1,0,8,1,0,0,0,11,0,1,0,0,0.5625,0.3445
8,0,0,1,0,7,1,0,0,0,7,0,1,0,0,2,0,0,1,0,11,0,0,1,0,14,1,0,0,0,11,1,0,0,0,0.443,0.7225
8,0,1,0,0,13,0,0,1,0,10,0,0,1,0,9,1,0,0,0,11,0,1,0,0,6,0,1,0,0,7,1,0,0,0,0.559,0.9065
14,0,0,0,1,9,0,1,0,0,6,0,0,0,1,3,0,0,0,1,11,0,0,0,1,12,0,0,1,0,4,0,0,1,0,0.627,0.304
14,0,1,0,0,7,1,0,0,0,14,0,0,0,1,12,0,0,0,1,8,0,0,0,1,10,1,0,0,0,8,1,0,0,0,0.611,0.789
14,0,0,1,0,5,0,0,0,1,5,0,1,0,0,6,0,0,0,1,10,1,0,0,0,13,0,0,1,0,2,0,0,1,0,0.6075,0.585
8,0,0,0,1,11,1,0,0,0,5,0,0,1,0,9,0,0,1,0,13,1,0,0,0,2,0,0,0,1,14,0,0,0,1,0.5215,0.247
11,0,0,0,1,5,0,0,1,0,12,0,1,0,0,2,0,1,0,0,3,0,0,1,0,10,0,0,0,1,2,1,0,0,0,0.461,0.2695
2,0,0,0,1,7,0,0,1,0,6,0,0,0,1,4,1,0,0,0,9,0,1,0,0,11,0,0,1,0,6,1,0,0,0,0.3725,0.052
14,0,0,1,0,4,0,1,0,0,14,0,1,0,0,10,0,1,0,0,6,0,0,0,1,5,0,0,1,0,13,0,1,0,0,0.5675,0.7825
10,1,0,0,0,9,0,1,0,0,8,0,0,1,0,12,1,0,0,0,12,0,0,0,1,6,1,0,0,0,14,0,0,0,1,0.508,0.2965
12,1,0,0,0,9,0,0,1,0,11,1,0,0,0,8,0,0,1,0,3,1,0,0,0,7,0,0,0,1,6,1,0,0,0,0.579,0.1335
14,0,0,0,1,13,1,0,0,0,11,0,1,0,0,7,1,0,0,0,3,0,0,1,0,7,0,1,0,0,14,0,0,1,0,0.6525,0.9005
12,0,0,1,0,7,0,0,0,1,13,0,0,0,1,10,0,1,0,0,5,0,0,1,0,10,1,0,0,0,2,0,0,1,0,0.5345,0.344
10,0,0,1,0,10,0,0,0,1,14,0,1,0,0,2,0,1,0,0,4,0,0,1,0,12,0,0,1,0,12,0,0,0,1,0.734,0.747
9,0,1,0,0,14,0,1,0,0,13,0,1,0,0,2,0,0,1,0,12,0,0,0,1,11,0,0,0,1,2,1,0,0,0,0.619,0.4455
11,0,1,0,0,13,0,1,0,0,2,1,0,0,0,11,0,0,1,0,13,0,0,0,1,12,0,0,1,0,10,0,0,1,0,0.636,0.6365
11,1,0,0,0,6,0,0,1,0,2,0,0,0,1,4,0,0,0,1,13,1,0,0,0,8,0,0,0,1,2,0,1,0,0,0.457,0.2015
12,0,0,0,1,12,0,0,1,0,14,0,0,0,1,2,0,0,1,0,3,0,0,1,0,13,0,0,0,1,14,1,0,0,0,0.815,0.7485
12,0,0,0,1,10,0,0,1,0,9,0,0,0,1,14,0,0,1,0,5,1,0,0,0,5,0,0,1,0,11,0,0,0,1,0.5755,0.3645
11,0,0,1,0,13,1,0,0,0,3,0,0,0,1,2,0,0,1,0,5,0,1,0,0,12,0,1,0,0,5,1,0,0,0,0.624,0.3685
3,1,0,0,0,14,1,0,0,0,7,0,0,1,0,9,0,1,0,0,5,1,0,0,0,14,0,0,0,1,3,0,0,0,1,0.598,0.913
3,0,1,0,0,11,0,1,0,0,3,0,0,0,1,8,1,0,0,0,11,0,0,0,1,14,1,0,0,0,4,1,0,0,0,0.4645,0.884
8,0,0,1,0,10,0,1,0,0,5,0,0,1,0,3,1,0,0,0,9,1,0,0,0,6,0,1,0,0,2,0,0,1,0,0.4785,0.018
14,0,0,1,0,11,0,0,1,0,12,0,1,0,0,3,0,1,0,0,2,0,0,1,0,5,0,0,0,1,12,1,0,0,0,0.6655,0.479
6,0,0,0,1,10,1,0,0,0,14,0,0,1,0,11,1,0,0,0,5,0,1,0,0,8,0,1,0,0,8,0,0,1,0,0.454,0.2385
14,0,1,0,0,10,0,0,1,0,8,1,0,0,0,8,0,0,1,0,4,0,1,0,0,6,0,0,0,1,10,1,0,0,0,0.619,0.8395
2,0,1,0,0,9,0,0,1,0,13,0,0,0,1,14,0,0,1,0,5,0,1,0,0,3,0,0,1,0,13,0,0,1,0,0.3905,0.156
2,0,0,1,0,10,0,1,0,0,11,0,0,0,1,4,0,0,0,1,10,1,0,0,0,2,0,1,0,0,4,1,0,0,0,0.4175,0.7025
7,0,0,0,1,11,0,0,1,0,3,0,1,0,0,6,0,0,1,0,13,1,0,0,0,3,0,0,0,1,13,0,0,1,0,0.495,0.386
6,0,1,0,0,14,0,1,0,0,9,0,0,0,1,4,1,0,0,0,4,0,1,0,0,3,0,1,0,0,14,0,0,1,0,0.587,0.821
8,0,0,1,0,5,0,0,0,1,13,0,1,0,0,8,0,0,0,1,11,0,0,0,1,9,0,1,0,0,13,0,0,1,0,0.4285,0.604
2,0,0,1,0,13,0,0,1,0,9,1,0,0,0,13,0,0,0,1,8,1,0,0,0,4,1,0,0,0,7,1,0,0,0,0.533,0.511
11,0,0,0,1,11,0,0,1,0,13,0,0,0,1,7,0,0,1,0,2,0,0,0,1,13,1,0,0,0,11,1,0,0,0,0.779,0.984
5,0,0,1,0,9,0,0,0,1,13,0,1,0,0,9,0,0,1,0,11,0,1,0,0,7,0,1,0,0,4,0,1,0,0,0.409,0.3705
6,0,0,0,1,5,0,0,1,0,8,1,0,0,0,3,0,0,0,1,14,0,0,0,1,8,0,0,0,1,2,0,0,1,0,0.4,0.015
8,0,0,0,1,14,0,0,1,0,10,1,0,0,0,3,0,0,1,0,2,0,0,0,1,13,0,0,1,0,3,0,0,0,1,0.5995,0.473
12,0,0,0,1,6,0,0,0,1,2,0,0,1,0,8,1,0,0,0,4,0,0,1,0,9,0,0,1,0,3,0,1,0,0,0.5285,0.1535
5,0,0,1,0,6,0,1,0,0,11,0,1,0,0,14,0,1,0,0,8,0,1,0,0,12,1,0,0,0,3,0,0,1,0,0.403,0.049
6,1,0,0,0,12,1,0,0,0,8,1,0,0,0,11,1,0,0,0,11,0,0,1,0,8,0,0,0,1,9,1,0,0,0,0.528,0.8
3,0,0,0,1,11,0,0,1,0,6,0,0,1,0,4,0,0,0,1,2,1,0,0,0,7,1,0,0,0,10,0,0,0,1,0.469,0.0315
9,0,0,1,0,11,0,1,0,0,5,1,0,0,0,12,1,0,0,0,12,0,0,1,0,4,0,1,0,0,3,0,1,0,0,0.534,0.246
7,0,0,0,1,7,0,0,1,0,13,1,0,0,0,12,0,0,1,0,4,1,0,0,0,3,0,0,1,0,2,1,0,0,0,0.6825,0.6095
