0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
9,0,1,0,0,2,1,0,0,0,10,1,0,0,0,12,0,0,0,1,3,0,0,1,0,13,0,0,1,0,10,0,0,0,1,0.3887,0.2581
3,0,1,0,0,10,0,1,0,0,6,1,0,0,0,3,1,0,0,0,9,1,0,0,0,8,0,0,0,1,9,0,0,1,0,0.457,0.5229
2,0,0,0,1,7,1,0,0,0,10,0,0,1,0,13,0,1,0,0,9,0,0,0,1,6,0,0,1,0,3,0,0,1,0,0.3373,0.0515
5,1,0,0,0,12,1,0,0,0,11,0,1,0,0,9,0,1,0,0,8,1,0,0,0,12,0,1,0,0,12,0,0,0,1,0.524,0.7579
9,1,0,0,0,9,0,0,0,1,12,0,0,1,0,14,0,1,0,0,14,1,0,0,0,11,0,1,0,0,5,0,0,1,0,0.7225,0.6432
5,0,0,1,0,7,0,1,0,0,5,0,1,0,0,8,0,0,1,0,9,1,0,0,0,10,1,0,0,0,2,0,1,0,0,0.4113,0.5052
14,0,0,1,0,11,0,0,0,1,6,0,0,0,1,7,0,0,0,1,13,0,0,1,0,13,0,0,0,1,3,0,0,1,0,0.6317,0.4492
3,0,0,1,0,12,0,1,0,0,14,0,0,0,1,10,1,0,0,0,7,0,0,1,0,2,0,0,1,0,13,0,0,0,1,0.4798,0.3382
6,0,0,1,0,10,0,0,1,0,6,0,0,0,1,14,1,0,0,0,12,1,0,0,0,2,0,0,0,1,7,0,0,0,1,0.4845,0.5517
5,0,0,0,1,10,1,0,0,0,7,0,0,1,0,4,0,0,1,0,12,0,0,1,0,14,0,1,0,0,9,0,1,0,0,0.4476,0.1528
13,0,0,1,0,14,0,1,0,0,3,1,0,0,0,14,0,0,1,0,8,0,0,0,1,5,1,0,0,0,7,1,0,0,0,0.6618,0.8167
10,0,0,0,1,14,0,0,0,1,11,0,0,0,1,6,0,0,0,1,12,0,0,1,0,12,0,1,0,0,14,0,1,0,0,0.6499,0.8479
14,0,1,0,0,11,1,0,0,0,3,0,0,0,1,10,0,0,0,1,9,0,1,0,0,2,0,0,0,1,11,0,0,0,1,0.6256,0.5186
9,0,0,0,1,11,0,0,1,0,5,0,1,0,0,10,0,1,0,0,7,0,0,1,0,6,0,0,0,1,9,1,0,0,0,0.5318,0.5986
5,1,0,0,0,11,0,1,0,0,10,0,1,0,0,3,1,0,0,0,3,0,0,1,0,6,0,0,1,0,4,0,0,0,1,0.4652,0.1367
12,1,0,0,0,5,1,0,0,0,8,1,0,0,0,9,1,0,0,0,3,1,0,0,0,6,1,0,0,0,7,0,0,1,0,0.5239,0.9081
5,1,0,0,0,12,1,0,0,0,14,0,0,1,0,9,1,0,0,0,4,0,0,0,1,8,1,0,0,0,3,0,1,0,0,0.5193,0.2369
11,0,1,0,0,7,0,1,0,0,2,1,0,0,0,3,0,0,1,0,5,0,0,0,1,13,0,1,0,0,4,1,0,0,0,0.5196,0.0945
2,0,0,0,1,2,1,0,0,0,11,1,0,0,0,12,0,0,0,1,10,0,1,0,0,5,0,0,0,1,4,1,0,0,0,0.5049,0.353
3,0,1,0,0,6,0,0,1,0,5,0,0,1,0,9,0,0,1,0,6,0,1,0,0,7,0,1,0,0,12,0,0,1,0,0.3611,0.3881
3,1,0,0,0,11,1,0,0,0,9,1,0,0,0,6,0,0,1,0,5,0,0,0,1,12,0,1,0,0,2,1,0,0,0,0.4873,0.125
10,0,1,0,0,2,1,0,0,0,6,0,1,0,0,9,0,1,0,0,8,1,0,0,0,7,0,0,1,0,4,0,1,0,0,0.4251,0.8955
2,0,0,0,1,3,0,0,0,1,6,0,0,1,0,10,0,1,0,0,7,0,0,0,1,12,0,1,0,0,4,0,0,0,1,0.361,0.0043
7,0,0,1,0,10,0,0,0,1,10,0,1,0,0,10,1,0,0,0,8,0,0,1,0,6,0,1,0,0,12,0,1,0,0,0.4674,0.8891
2,0,0,0,1,5,0,0,0,1,2,0,0,1,0,11,0,0,1,0,7,0,1,0,0,14,0,1,0,0,14,0,0,0,1,0.3739,0.5755
6,0,0,0,1,11,1,0,0,0,8,0,0,1,0,7,1,0,0,0,10,0,1,0,0,5,1,0,0,0,5,0,1,0,0,0.4853,0.1378
6,1,0,0,0,11,0,1,0,0,13,0,1,0,0,6,0,0,1,0,11,1,0,0,0,8,0,0,0,1,5,0,1,0,0,0.4852,0.9165
13,0,1,0,0,5,0,0,0,1,3,0,0,0,1,2,0,1,0,0,4,0,0,1,0,10,0,1,0,0,4,1,0,0,0,0.5315,0.3126
8,0,0,1,0,7,0,1,0,0,9,0,0,1,0,4,0,0,0,1,13,0,0,0,1,8,0,0,0,1,6,0,1,0,0,0.4542,0.5996
5,0,1,0,0,4,0,0,0,1,2,0,0,0,1,14,0,0,1,0,3,0,0,1,0,5,0,0,1,0,10,0,0,1,0,0.3792,0.5981
5,0,1,0,0,8,0,0,0,1,6,0,0,1,0,2,0,0,0,1,8,1,0,0,0,7,0,0,1,0,5,0,0,0,1,0.421,0.6473
9,0,0,1,0,12,0,0,1,0,14,0,0,1,0,3,1,0,0,0,11,1,0,0,0,8,1,0,0,0,11,0,1,0,0,0.5788,0.3483
11,0,0,1,0,14,0,0,0,1,4,0,0,0,1,14,0,0,1,0,6,0,0,0,1,11,1,0,0,0,3,0,0,1,0,0.6373,0.9577
11,0,0,1,0,3,0,1,0,0,10,0,0,1,0,7,0,0,1,0,14,0,0,1,0,5,0,1,0,0,10,0,0,0,1,0.4605,0.2379
3,0,0,0,1,10,0,1,0,0,7,0,0,1,0,6,0,0,1,0,11,0,1,0,0,13,1,0,0,0,6,0,0,0,1,0.4274,0.257
6,0,0,0,1,12,0,1,0,0,3,1,0,0,0,2,0,1,0,0,7,0,0,1,0,9,0,1,0,0,4,1,0,0,0,0.5032,0.1527
3,1,0,0,0,13,0,0,1,0,14,0,0,0,1,5,1,0,0,0,10,1,0,0,0,8,0,1,0,0,12,0,0,0,1,0.5053,0.3277
6,0,1,0,0,10,0,0,1,0,9,0,0,1,0,3,0,0,0,1,4,0,1,0,0,12,0,0,1,0,10,0,0,0,1,0.455,0.7227
8,1,0,0,0,10,0,1,0,0,13,1,0,0,0,6,0,0,0,1,4,0,0,1,0,14,0,1,0,0,2,0,0,1,0,0.4893,0.1656
7,0,0,1,0,11,0,1,0,0,6,1,0,0,0,11,0,0,0,1,11,0,0,1,0,13,0,1,0,0,12,0,0,1,0,0.5099,0.9339
14,1,0,0,0,4,0,0,0,1,3,0,0,0,1,5,0,0,1,0,7,1,0,0,0,14,0,1,0,0,11,0,0,1,0,0.5706,0.8306
3,1,0,0,0,8,0,1,0,0,9,0,1,0,0,5,1,0,0,0,11,1,0,0,0,4,1,0,0,0,10,0,0,0,1,0.374,0.0923
13,0,1,0,0,11,0,1,0,0,10,0,0,1,0,9,0,0,1,0,8,1,0,0,0,9,1,0,0,0,10,0,0,0,1,0.6273,0.5607
13,0,0,1,0,6,1,0,0,0,13,1,0,0,0,6,0,0,1,0,6,0,1,0,0,2,0,1,0,0,8,1,0,0,0,0.5423,0.9948
2,0,0,0,1,11,1,0,0,0,6,0,1,0,0,3,0,0,1,0,14,0,1,0,0,8,0,1,0,0,7,0,0,0,1,0.4445,0.1061
12,0,0,1,0,11,0,1,0,0,4,0,1,0,0,14,1,0,0,0,3,1,0,0,0,6,1,0,0,0,10,0,0,0,1,0.5721,0.2351
11,0,0,0,1,14,1,0,0,0,6,0,1,0,0,9,0,0,1,0,5,0,1,0,0,13,0,0,0,1,4,0,0,1,0,0.6495,0.3341
11,1,0,0,0,13,0,0,1,0,2,0,1,0,0,3,0,0,0,1,11,0,0,1,0,9,1,0,0,0,4,1,0,0,0,0.5997,0.8586
8,0,0,1,0,5,1,0,0,0,8,0,1,0,0,6,1,0,0,0,11,0,0,0,1,11,0,0,1,0,12,0,1,0,0,0.4251,0.6954
11,0,0,1,0,2,0,0,1,0,6,1,0,0,0,8,0,0,0,1,9,0,1,0,0,6,0,0,1,0,11,1,0,0,0,0.4738,0.7651
4,1,0,0,0,12,0,0,0,1,10,1,0,0,0,14,0,1,0,0,11,0,0,0,1,3,0,1,0,0,7,0,1,0,0,0.4934,0.219
6,0,0,0,1,3,0,0,1,0,4,0,0,0,1,5,1,0,0,0,13,0,0,1,0,2,0,1,0,0,4,1,0,0,0,0.3614,0.9667
13,0,0,1,0,2,0,1,0,0,8,0,0,0,1,7,0,0,0,1,5,0,1,0,0,5,0,0,1,0,6,0,1,0,0,0.5121,0.1557
2,0,1,0,0,12,0,0,1,0,6,0,1,0,0,11,0,1,0,0,7,0,0,1,0,5,0,0,1,0,11,0,0,0,1,0.4708,0.19
2,1,0,0,0,10,0,0,1,0,13,0,0,0,1,5,1,0,0,0,11,0,1,0,0,8,1,0,0,0,13,0,0,1,0,0.4219,0.2531
13,0,0,0,1,3,0,0,1,0,2,0,1,0,0,9,1,0,0,0,13,0,0,1,0,5,0,0,0,1,9,0,0,0,1,0.5108,0.8309
3,0,0,1,0,2,0,1,0,0,6,1,0,0,0,9,1,0,0,0,10,0,0,0,1,14,0,1,0,0,4,0,1,0,0,0.3303,0.0041
4,0,0,0,1,5,1,0,0,0,14,0,0,0,1,13,0,0,1,0,4,0,0,1,0,14,0,1,0,0,6,0,0,0,1,0.3851,0.6008
7,0,1,0,0,12,0,1,0,0,10,0,0,0,1,8,0,0,0,1,4,0,0,1,0,13,1,0,0,0,8,0,1,0,0,0.5399,0.356
11,1,0,0,0,3,0,0,1,0,4,1,0,0,0,6,0,0,1,0,2,0,0,1,0,11,0,0,1,0,10,0,1,0,0,0.4536,0.7802
6,0,0,0,1,2,1,0,0,0,11,0,1,0,0,12,1,0,0,0,13,0,0,0,1,2,0,0,0,1,12,0,0,1,0,0.3442,0.5472
5,0,1,0,0,8,1,0,0,0,8,0,0,0,1,6,1,0,0,0,13,0,0,1,0,11,0,0,0,1,3,0,0,1,0,0.4163,0.647
3,0,0,0,1,12,0,0,1,0,10,0,0,0,1,8,1,0,0,0,13,1,0,0,0,2,1,0,0,0,8,0,1,0,0,0.4824,0.332
13,0,1,0,0,6,0,0,0,1,2,0,1,0,0,11,0,1,0,0,3,0,0,1,0,5,1,0,0,0,13,0,0,1,0,0.5363,0.8202
13,0,0,1,0,7,1,0,0,0,4,0,0,0,1,2,1,0,0,0,3,0,0,1,0,12,1,0,0,0,13,0,0,0,1,0.5528,0.8295
3,0,0,1,0,6,0,0,1,0,4,1,0,0,0,4,0,1,0,0,8,0,0,0,1,3,0,1,0,0,12,0,0,0,1,0.4021,0.5841
6,0,0,0,1,8,1,0,0,0,3,1,0,0,0,5,0,1,0,0,13,1,0,0,0,14,0,0,1,0,8,0,0,0,1,0.4404,0.6299
2,0,0,1,0,13,1,0,0,0,9,0,0,1,0,13,0,1,0,0,5,1,0,0,0,2,0,0,0,1,3,0,0,0,1,0.496,0.9345
2,0,0,0,1,7,1,0,0,0,6,0,0,0,1,9,0,0,0,1,13,1,0,0,0,13,0,1,0,0,11,0,0,0,1,0.3461,0.1041
14,0,0,0,1,3,1,0,0,0,14,1,0,0,0,8,1,0,0,0,9,0,0,0,1,4,0,0,0,1,9,1,0,0,0,0.5644,0.8108
7,1,0,0,0,10,1,0,0,0,12,0,0,0,1,14,1,0,0,0,13,1,0,0,0,7,0,0,0,1,4,0,1,0,0,0.5106,0.5642
5,0,1,0,0,11,0,0,1,0,12,0,0,0,1,13,0,0,1,0,9,0,0,1,0,13,1,0,0,0,4,0,1,0,0,0.467,0.3407
2,0,1,0,0,14,0,0,0,1,9,1,0,0,0,14,0,0,1,0,6,0,0,0,1,7,0,0,0,1,2,1,0,0,0,0.5571,0.9355
2,0,0,1,0,6,0,0,0,1,8,0,1,0,0,13,1,0,0,0,13,0,0,1,0,10,1,0,0,0,2,0,1,0,0,0.3305,0.5703
2,1,0,0,0,6,0,1,0,0,13,0,0,1,0,14,0,0,1,0,12,0,0,1,0,12,1,0,0,0,4,1,0,0,0,0.3439,0.0513
13,0,0,1,0,13,1,0,0,0,8,1,0,0,0,6,0,0,0,1,5,1,0,0,0,6,0,0,1,0,12,0,0,1,0,0.8187,0.8613
13,0,1,0,0,9,0,0,1,0,6,0,1,0,0,3,1,0,0,0,5,0,1,0,0,11,1,0,0,0,8,0,0,0,1,0.5783,0.2207
14,0,0,0,1,2,0,1,0,0,6,1,0,0,0,7,1,0,0,0,4,0,0,1,0,8,0,0,1,0,10,0,1,0,0,0.5482,0.1573
14,0,1,0,0,7,1,0,0,0,11,1,0,0,0,12,0,0,1,0,8,0,1,0,0,9,1,0,0,0,5,0,0,0,1,0.5893,0.2478
2,1,0,0,0,8,1,0,0,0,7,1,0,0,0,8,0,0,0,1,10,0,0,1,0,7,0,0,0,1,4,0,1,0,0,0.409,0.6472
2,0,0,0,1,6,0,0,1,0,12,1,0,0,0,4,0,0,0,1,8,0,0,0,1,3,0,1,0,0,2,0,1,0,0,0.3356,0.4038
5,0,0,0,1,4,0,0,1,0,6,1,0,0,0,11,0,1,0,0,6,0,0,0,1,4,1,0,0,0,14,0,0,1,0,0.3898,0.5922
7,0,1,0,0,10,0,0,0,1,3,0,1,0,0,9,1,0,0,0,8,0,1,0,0,6,0,0,0,1,10,1,0,0,0,0.4779,0.9092
14,0,0,0,1,10,0,1,0,0,8,0,0,1,0,3,1,0,0,0,6,1,0,0,0,3,0,0,1,0,9,0,0,1,0,0.6262,0.4074
3,0,1,0,0,8,1,0,0,0,6,0,1,0,0,7,0,1,0,0,5,0,1,0,0,14,0,0,1,0,7,0,0,0,1,0.3838,0.0382
10,1,0,0,0,7,0,0,0,1,10,0,0,1,0,2,0,0,1,0,3,0,1,0,0,6,0,0,0,1,11,0,0,1,0,0.4851,0.6915
3,0,0,1,0,12,1,0,0,0,13,0,1,0,0,13,1,0,0,0,8,0,1,0,0,2,0,1,0,0,2,0,0,1,0,0.4849,0.4338
13,1,0,0,0,2,0,1,0,0,8,1,0,0,0,13,0,0,1,0,9,1,0,0,0,9,0,1,0,0,6,0,0,1,0,0.4975,0.8054
3,1,0,0,0,4,0,0,0,1,13,1,0,0,0,12,0,1,0,0,7,0,0,1,0,8,0,0,1,0,10,1,0,0,0,0.3529,0.065
9,0,1,0,0,7,0,1,0,0,11,0,0,0,1,11,0,0,1,0,6,0,0,1,0,8,1,0,0,0,2,1,0,0,0,0.4986,0.127
4,0,1,0,0,4,0,0,0,1,2,1,0,0,0,9,1,0,0,0,14,1,0,0,0,9,0,0,1,0,5,1,0,0,0,0.5634,0.3634
10,1,0,0,0,9,0,0,1,0,10,0,1,0,0,3,0,1,0,0,5,1,0,0,0,2,0,1,0,0,13,0,0,1,0,0.5111,0.7101
9,0,0,1,0,12,0,0,0,1,11,0,1,0,0,10,0,0,0,1,2,0,0,1,0,14,0,0,1,0,6,0,0,1,0,0.5606,0.2722
2,0,1,0,0,4,0,0,1,0,5,0,0,0,1,8,0,0,1,0,4,1,0,0,0,7,0,1,0,0,6,0,1,0,0,0.3251,0.4125
5,0,0,1,0,10,1,0,0,0,6,0,1,0,0,13,0,1,0,0,8,0,0,1,0,2,1,0,0,0,6,1,0,0,0,0.4441,0.1704
6,0,0,1,0,13,1,0,0,0,8,0,0,1,0,7,0,0,0,1,14,1,0,0,0,6,0,0,0,1,7,0,0,1,0,0.5453,0.5554
4,0,0,0,1,9,0,0,1,0,2,0,0,1,0,5,0,0,1,0,13,0,1,0,0,3,0,0,1,0,7,0,1,0,0,0.4011,0.0312
10,0,1,0,0,5,0,1,0,0,8,0,0,1,0,12,0,0,1,0,12,1,0,0,0,9,0,1,0,0,5,1,0,0,0,0.4609,0.5806
7,0,0,1,0,14,0,0,1,0,11,0,0,0,1,9,0,1,0,0,3,0,0,0,1,9,0,0,0,1,8,0,0,1,0,0.6001,0.4012
5,1,0,0,0,11,0,0,0,1,5,0,1,0,0,8,0,0,1,0,8,0,1,0,0,6,0,1,0,0,4,0,0,0,1,0.4717,0.5205
12,0,0,0,1,2,0,1,0,0,2,0,0,0,1,3,0,0,1,0,13,0,0,1,0,13,1,0,0,0,7,0,0,1,0,0.4798,0.5683
14,0,1,0,0,12,0,0,0,1,5,0,0,0,1,13,0,0,0,1,2,0,0,0,1,8,0,0,1,0,7,0,0,1,0,0.6461,0.3409
2,0,1,0,0,3,1,0,0,0,8,1,0,0,0,10,0,1,0,0,8,0,1,0,0,7,1,0,0,0,2,1,0,0,0,0.3249,0.5081
11,1,0,0,0,5,0,0,0,1,7,0,0,0,1,13,0,0,0,1,3,1,0,0,0,13,1,0,0,0,2,0,0,0,1,0.4686,0.2303
13,1,0,0,0,6,0,0,0,1,10,0,0,0,1,14,0,0,1,0,9,0,1,0,0,12,0,1,0,0,10,1,0,0,0,0.5446,0.4485
14,0,1,0,0,10,0,1,0,0,2,1,0,0,0,13,0,0,1,0,4,0,0,1,0,9,1,0,0,0,4,0,0,0,1,0.6419,0.5022
3,1,0,0,0,4,1,0,0,0,8,1,0,0,0,13,1,0,0,0,11,1,0,0,0,9,0,0,1,0,3,0,0,0,1,0.3836,0.9719
14,0,0,0,1,10,0,0,1,0,9,0,0,1,0,5,1,0,0,0,10,0,1,0,0,5,0,0,1,0,2,0,0,0,1,0.629,0.8729
11,0,0,0,1,3,0,0,1,0,9,0,0,1,0,12,0,0,1,0,11,0,1,0,0,8,1,0,0,0,12,0,1,0,0,0.4468,0.6839
6,0,1,0,0,11,0,0,0,1,12,1,0,0,0,4,1,0,0,0,13,0,0,0,1,9,0,1,0,0,12,0,0,1,0,0.48,0.3538
12,1,0,0,0,14,0,1,0,0,4,0,0,1,0,3,0,0,1,0,10,0,1,0,0,2,0,0,1,0,11,0,0,0,1,0.6479,0.3283
5,0,0,0,1,6,0,1,0,0,10,0,0,0,1,2,0,0,1,0,7,0,0,0,1,14,1,0,0,0,9,1,0,0,0,0.3938,0.0592
13,0,1,0,0,14,0,0,1,0,10,1,0,0,0,2,0,1,0,0,11,0,1,0,0,9,0,0,1,0,9,0,0,0,1,0.6577,0.4721
12,0,0,1,0,11,0,0,0,1,8,0,0,1,0,3,1,0,0,0,11,1,0,0,0,14,0,0,0,1,7,0,0,1,0,0.5847,0.7751
12,0,0,0,1,9,0,0,0,1,3,0,1,0,0,14,0,0,0,1,12,0,0,1,0,2,0,0,1,0,11,0,1,0,0,0.5843,0.7591
3,0,1,0,0,5,0,1,0,0,6,0,0,1,0,9,0,1,0,0,2,0,0,0,1,12,0,0,1,0,9,1,0,0,0,0.3936,0.0204
4,0,0,1,0,5,0,1,0,0,10,0,1,0,0,13,1,0,0,0,5,0,0,0,1,12,0,0,1,0,6,0,0,0,1,0.3871,0.4326
5,0,0,0,1,7,0,0,1,0,6,1,0,0,0,5,0,1,0,0,8,1,0,0,0,2,0,0,1,0,4,1,0,0,0,0.3987,0.8855
4,0,0,0,1,13,0,0,0,1,8,0,1,0,0,14,0,0,1,0,7,1,0,0,0,7,0,1,0,0,5,0,0,1,0,0.5617,0.4134
3,0,0,0,1,6,0,1,0,0,7,0,0,1,0,2,0,1,0,0,6,0,0,1,0,11,1,0,0,0,7,0,0,0,1,0.359,0.6924
14,0,1,0,0,5,0,1,0,0,10,0,1,0,0,3,1,0,0,0,10,0,0,0,1,4,0,0,0,1,5,1,0,0,0,0.6054,0.8142
11,0,0,1,0,10,1,0,0,0,7,0,0,1,0,5,0,1,0,0,9,1,0,0,0,12,0,0,1,0,3,0,1,0,0,0.5572,0.1616
8,0,0,0,1,2,0,0,0,1,10,0,0,0,1,8,0,1,0,0,13,0,0,0,1,11,0,0,0,1,14,0,0,0,1,0.4007,0.9156
9,0,1,0,0,2,0,1,0,0,12,1,0,0,0,8,0,0,0,1,13,0,1,0,0,10,0,0,0,1,11,0,0,0,1,0.4268,0.7413
9,1,0,0,0,5,0,1,0,0,10,1,0,0,0,12,0,0,1,0,4,0,0,1,0,2,0,1,0,0,4,1,0,0,0,0.4271,0.1769
2,0,0,1,0,10,1,0,0,0,11,0,0,1,0,6,1,0,0,0,11,0,0,0,1,5,0,0,0,1,14,1,0,0,0,0.4107,0.2387
5,0,0,0,1,14,0,0,0,1,4,1,0,0,0,10,0,0,0,1,10,1,0,0,0,13,0,1,0,0,14,1,0,0,0,0.5974,0.8024
5,0,0,1,0,13,0,0,1,0,6,0,1,0,0,11,0,0,1,0,10,0,1,0,0,14,1,0,0,0,9,1,0,0,0,0.5535,0.3152
3,0,0,1,0,9,0,0,1,0,8,0,1,0,0,8,0,0,0,1,3,1,0,0,0,4,1,0,0,0,8,1,0,0,0,0.4284,0.7415
14,1,0,0,0,10,1,0,0,0,10,0,1,0,0,14,0,0,1,0,7,0,0,1,0,9,0,0,1,0,6,0,0,1,0,0.639,0.5263
3,1,0,0,0,5,0,0,1,0,7,0,0,1,0,5,1,0,0,0,9,0,0,1,0,6,0,0,1,0,10,0,1,0,0,0.3649,0.3105
7,0,1,0,0,11,0,0,0,1,8,0,0,1,0,7,0,0,0,1,3,1,0,0,0,5,1,0,0,0,14,1,0,0,0,0.4963,0.5971
14,0,0,0,1,4,1,0,0,0,12,1,0,0,0,13,0,1,0,0,2,0,0,0,1,10,0,0,1,0,14,1,0,0,0,0.5632,0.7101
3,0,0,0,1,12,0,0,1,0,12,0,0,0,1,7,0,0,1,0,4,0,0,0,1,2,1,0,0,0,9,0,0,0,1,0.4797,0.8022
10,1,0,0,0,13,0,0,0,1,8,0,0,0,1,10,0,1,0,0,12,0,1,0,0,3,0,0,1,0,2,0,0,0,1,0.5987,0.7824
2,0,0,1,0,3,0,0,1,0,10,1,0,0,0,2,0,0,0,1,10,0,1,0,0,8,1,0,0,0,4,0,0,0,1,0.3599,0.5662
8,1,0,0,0,14,1,0,0,0,13,0,0,1,0,10,0,0,1,0,5,1,0,0,0,7,1,0,0,0,6,0,0,1,0,0.6318,0.2952
10,0,0,1,0,8,0,0,1,0,5,0,0,0,1,9,0,0,0,1,8,0,1,0,0,3,0,0,0,1,7,0,1,0,0,0.522,0.551
12,1,0,0,0,5,0,1,0,0,7,0,0,0,1,4,1,0,0,0,14,0,0,0,1,8,1,0,0,0,10,1,0,0,0,0.503,0.1858
6,1,0,0,0,3,0,0,0,1,14,0,0,0,1,10,0,1,0,0,10,0,0,1,0,6,0,1,0,0,12,0,1,0,0,0.3575,0.5591
7,0,0,0,1,4,0,0,0,1,14,0,0,0,1,12,0,0,1,0,2,0,0,0,1,2,1,0,0,0,13,0,0,1,0,0.4188,0.2469
7,0,1,0,0,14,0,1,0,0,11,0,1,0,0,14,0,0,0,1,4,0,0,0,1,5,0,1,0,0,8,0,0,0,1,0.6051,0.7978
4,1,0,0,0,3,0,0,0,1,4,0,0,1,0,12,0,0,1,0,9,0,0,1,0,5,0,0,1,0,3,0,1,0,0,0.3518,0.5446
6,0,1,0,0,11,0,0,0,1,13,0,0,0,1,13,1,0,0,0,8,0,1,0,0,12,0,1,0,0,2,0,1,0,0,0.481,0.3272
5,0,0,1,0,5,0,0,0,1,5,0,1,0,0,2,1,0,0,0,6,0,1,0,0,12,0,0,0,1,9,0,0,1,0,0.5964,0.9594
6,0,0,1,0,7,0,1,0,0,7,1,0,0,0,13,0,1,0,0,9,1,0,0,0,5,0,1,0,0,9,0,0,1,0,0.4314,0.7016
8,0,1,0,0,9,0,0,0,1,8,0,0,0,1,11,1,0,0,0,5,1,0,0,0,14,1,0,0,0,14,0,0,0,1,0.4792,0.6654
12,1,0,0,0,13,0,0,0,1,3,0,1,0,0,13,0,0,1,0,8,1,0,0,0,14,1,0,0,0,7,0,0,1,0,0.6139,0.8165
10,0,1,0,0,12,0,1,0,0,4,0,0,1,0,12,0,0,0,1,13,0,0,0,1,8,0,0,1,0,3,0,0,0,1,0.5879,0.7488
12,0,0,0,1,11,0,0,0,1,4,1,0,0,0,14,1,0,0,0,7,0,1,0,0,8,1,0,0,0,9,0,0,0,1,0.5994,0.2304
4,1,0,0,0,7,1,0,0,0,10,0,0,0,1,5,0,0,0,1,3,0,0,1,0,10,0,1,0,0,11,1,0,0,0,0.4143,0.0477
9,0,0,1,0,5,0,0,0,1,3,0,1,0,0,12,1,0,0,0,10,0,1,0,0,10,0,0,0,1,14,0,0,1,0,0.4281,0.2641
5,0,0,0,1,5,0,1,0,0,9,0,1,0,0,2,0,1,0,0,8,1,0,0,0,3,0,0,1,0,10,1,0,0,0,0.6157,0.5304
11,1,0,0,0,5,0,0,0,1,7,0,0,1,0,7,1,0,0,0,14,0,1,0,0,14,0,0,0,1,11,0,0,0,1,0.4804,0.7566
9,0,1,0,0,12,0,1,0,0,13,0,0,0,1,9,0,0,0,1,8,0,0,0,1,4,0,0,0,1,7,0,0,1,0,0.5754,0.4448
7,0,0,0,1,4,0,0,1,0,6,1,0,0,0,3,1,0,0,0,8,0,0,0,1,9,0,1,0,0,6,0,0,1,0,0.3977,0.05
9,1,0,0,0,3,0,1,0,0,6,0,1,0,0,13,1,0,0,0,14,0,1,0,0,5,0,0,0,1,12,0,0,1,0,0.4021,0.1626
2,0,0,0,1,12,0,0,0,1,11,0,0,1,0,14,0,0,1,0,13,0,1,0,0,6,0,1,0,0,14,0,1,0,0,0.5015,0.4354
12,0,1,0,0,6,0,1,0,0,12,0,0,1,0,5,0,0,0,1,14,0,1,0,0,13,0,1,0,0,10,1,0,0,0,0.5342,0.5414
8,0,0,1,0,10,0,0,0,1,12,0,1,0,0,4,0,0,1,0,3,0,0,0,1,14,0,1,0,0,2,0,1,0,0,0.4954,0.1055
13,0,1,0,0,14,0,1,0,0,6,1,0,0,0,4,0,1,0,0,9,0,0,0,1,11,0,0,1,0,12,0,0,1,0,0.6787,0.36
8,1,0,0,0,7,0,0,0,1,8,0,0,0,1,9,0,0,0,1,13,0,0,0,1,9,0,1,0,0,12,0,0,0,1,0.446,0.8432
14,1,0,0,0,13,0,0,1,0,10,0,0,0,1,7,0,0,0,1,12,0,0,1,0,9,0,0,0,1,12,0,0,0,1,0.6562,0.251
7,0,0,0,1,12,1,0,0,0,11,0,1,0,0,14,0,0,0,1,5,0,0,1,0,8,0,1,0,0,7,0,1,0,0,0.5197,0.5039
14,1,0,0,0,5,0,1,0,0,6,0,0,1,0,9,0,0,0,1,10,0,1,0,0,9,1,0,0,0,2,0,0,0,1,0.5723,0.4179
3,0,0,1,0,8,0,1,0,0,2,0,1,0,0,9,0,0,1,0,4,0,1,0,0,4,1,0,0,0,5,0,0,0,1,0.385,0.0344
5,0,1,0,0,11,0,0,0,1,14,0,0,0,1,9,0,0,1,0,3,0,0,0,1,13,0,1,0,0,4,1,0,0,0,0.4758,0.2253
5,0,0,0,1,14,0,0,1,0,8,0,0,1,0,3,0,0,1,0,10,1,0,0,0,4,0,1,0,0,5,0,1,0,0,0.5764,0.6318
4,0,0,1,0,7,0,1,0,0,11,0,0,0,1,14,1,0,0,0,10,0,0,0,1,12,0,1,0,0,2,0,0,0,1,0.3884,0.1024
12,0,1,0,0,13,0,0,0,1,14,0,0,1,0,8,0,0,1,0,14,1,0,0,0,10,1,0,0,0,6,0,1,0,0,0.6246,0.4928
7,0,1,0,0,12,0,1,0,0,6,1,0,0,0,7,0,0,1,0,14,0,0,0,1,9,0,0,1,0,13,0,1,0,0,0.5393,0.5739
2,0,0,0,1,10,1,0,0,0,9,1,0,0,0,13,0,0,1,0,5,0,1,0,0,11,1,0,0,0,11,0,1,0,0,0.4205,0.2559
12,0,0,0,1,6,0,1,0,0,10,0,0,0,1,13,0,0,1,0,3,0,1,0,0,4,0,1,0,0,4,1,0,0,0,0.5102,0.3527
12,1,0,0,0,3,0,0,1,0,3,0,0,0,1,11,0,0,0,1,4,1,0,0,0,9,0,1,0,0,13,1,0,0,0,0.4828,0.4698
